REG;Région;DEP;CODCAN;CAN;Canton;NBCOM;PMUN;PTOT
75;Nouvelle-Aquitaine;19;07;1907;Égletons;17;10218;11129
75;Nouvelle-Aquitaine;19;08;1908;Haute-Dordogne;26;9835;10286
75;Nouvelle-Aquitaine;19;09;1909;Malemort;4;15409;15752
75;Nouvelle-Aquitaine;19;10;1910;Midi Corrézien;33;12388;12663
75;Nouvelle-Aquitaine;19;11;1911;Naves;13;11515;11927
75;Nouvelle-Aquitaine;19;12;1912;Plateau de Millevaches;33;10290;10632
75;Nouvelle-Aquitaine;19;13;1913;Saint-Pantaléon-de-Larche;13;15898;16279
75;Nouvelle-Aquitaine;19;14;1914;Sainte-Fortunade;20;10500;10756
75;Nouvelle-Aquitaine;19;15;1915;Seilhac-Monédières;21;12146;12498
75;Nouvelle-Aquitaine;19;16;1916;Tulle;1;13602;14243
75;Nouvelle-Aquitaine;19;17;1917;Ussel;11;11716;12129
75;Nouvelle-Aquitaine;19;18;1918;Uzerche;21;13902;14174
75;Nouvelle-Aquitaine;19;19;1919;L'Yssandonnais;21;14398;14857
27;Bourgogne-Franche-Comté;21;01;2101;Arnay-le-Duc;90;18801;19307
27;Bourgogne-Franche-Comté;21;02;2102;Auxonne;35;23448;23756
27;Bourgogne-Franche-Comté;21;03;2103;Beaune;1;20233;20848
27;Bourgogne-Franche-Comté;21;04;2104;Brazey-en-Plaine;38;20587;20922
27;Bourgogne-Franche-Comté;21;05;2105;Châtillon-sur-Seine;107;19533;20183
27;Bourgogne-Franche-Comté;21;06;2106;Chenôve;2;19739;19974
27;Bourgogne-Franche-Comté;21;07;2107;Chevigny-Saint-Sauveur;6;27329;27999
27;Bourgogne-Franche-Comté;21;08;2108;Dijon-1;1;25172;25722
27;Bourgogne-Franche-Comté;21;09;2109;Dijon-2;1;28603;29088
27;Bourgogne-Franche-Comté;21;10;2110;Dijon-3;1;24860;25418
27;Bourgogne-Franche-Comté;21;11;2111;Dijon-4;1;29705;30315
27;Bourgogne-Franche-Comté;21;12;2112;Dijon-5;1;26467;27091
27;Bourgogne-Franche-Comté;21;13;2113;Dijon-6;3;26019;26432
27;Bourgogne-Franche-Comté;21;14;2114;Fontaine-lès-Dijon;30;28334;28891
27;Bourgogne-Franche-Comté;21;15;2115;Genlis;22;22152;22568
27;Bourgogne-Franche-Comté;21;16;2116;Is-sur-Tille;50;19896;20243
27;Bourgogne-Franche-Comté;21;17;2117;Ladoix-Serrigny;38;20140;20752
27;Bourgogne-Franche-Comté;21;18;2118;Longvic;26;24167;24682
27;Bourgogne-Franche-Comté;21;19;2119;Montbard;57;17496;17868
27;Bourgogne-Franche-Comté;21;20;2120;Nuits-Saint-Georges;34;20694;21157
27;Bourgogne-Franche-Comté;21;21;2121;Saint-Apollinaire;37;27606;28080
27;Bourgogne-Franche-Comté;21;22;2122;Semur-en-Auxois;88;20829;21500
27;Bourgogne-Franche-Comté;21;23;2123;Talant;34;25767;26222
53;Bretagne;22;01;2201;Bégard;23;21956;22418
53;Bretagne;22;02;2202;Broons;26;24010;24781
53;Bretagne;22;03;2203;Callac;28;17922;18222
53;Bretagne;22;04;2204;Dinan;5;24051;24902
53;Bretagne;22;05;2205;Guingamp;9;26649;27892
53;Bretagne;22;06;2206;Lamballe-Armor;10;25057;25741
53;Bretagne;22;07;2207;Lannion;3;23906;24769
53;Bretagne;22;08;2208;Lanvallay;17;21354;21882
53;Bretagne;22;09;2209;Loudéac;10;18712;19250
53;Bretagne;22;10;2210;Guerlédan;22;19023;19480
53;Bretagne;22;11;2211;Paimpol;10;19167;19823
53;Bretagne;22;12;2212;Perros-Guirec;9;25710;26414
53;Bretagne;22;13;2213;Plaintel;9;19886;20386
53;Bretagne;22;14;2214;Plancoët;18;19499;19920
53;Bretagne;22;15;2215;Plélo;22;26100;26760
53;Bretagne;22;16;2216;Plénée-Jugon;11;19733;20099
53;Bretagne;22;17;2217;Pléneuf-Val-André;15;26485;27041
53;Bretagne;22;18;2218;Plérin;3;24158;24886
53;Bretagne;22;19;2219;Pleslin-Trigavou;9;20538;21049
53;Bretagne;22;20;2220;Plestin-les-Grèves;17;21150;21642
53;Bretagne;22;21;2221;Ploufragan;5;23121;23667
53;Bretagne;22;22;2222;Plouha;17;27456;28223
53;Bretagne;22;23;2223;Rostrenen;27;20444;21158
53;Bretagne;22;24;2224;Saint-Brieuc-1;1;22381;23033
53;Bretagne;22;25;2225;Saint-Brieuc-2;1;22226;22953
53;Bretagne;22;26;2226;Trégueux;4;25693;26287
53;Bretagne;22;27;2227;Tréguier;19;23211;24504
75;Nouvelle-Aquitaine;23;01;2301;Ahun;27;6959;7283
75;Nouvelle-Aquitaine;23;02;2302;Aubusson;21;8646;8895
75;Nouvelle-Aquitaine;23;03;2303;Auzances;35;7476;7599
75;Nouvelle-Aquitaine;23;04;2304;Bonnat;17;7261;7376
75;Nouvelle-Aquitaine;23;05;2305;Bourganeuf;16;6138;6422
75;Nouvelle-Aquitaine;23;06;2306;Boussac;17;6214;6297
75;Nouvelle-Aquitaine;23;07;2307;Dun-le-Palestel;17;7487;7679
75;Nouvelle-Aquitaine;23;08;2308;Évaux-les-Bains;17;6029;6114
75;Nouvelle-Aquitaine;23;09;2309;Felletin;19;6449;6703
75;Nouvelle-Aquitaine;23;10;2310;Gouzon;25;9374;9506
75;Nouvelle-Aquitaine;23;11;2311;Le Grand-Bourg;16;6785;6930
75;Nouvelle-Aquitaine;23;12;2312;Guéret-1;5;9229;9425
75;Nouvelle-Aquitaine;23;13;2313;Guéret-2;7;9345;9918
75;Nouvelle-Aquitaine;23;14;2314;Saint-Vaury;11;9321;9599
75;Nouvelle-Aquitaine;23;15;2315;La Souterraine;7;8816;9128
75;Nouvelle-Aquitaine;24;01;2401;Bergerac-1;1;17967;18547
75;Nouvelle-Aquitaine;24;02;2402;Bergerac-2;10;18579;18954
75;Nouvelle-Aquitaine;24;03;2403;Brantôme en Périgord;27;16677;16987
75;Nouvelle-Aquitaine;24;04;2404;Coulounieix-Chamiers;4;17511;17982
75;Nouvelle-Aquitaine;24;05;2405;Le Haut-Périgord Noir;31;14105;14342
75;Nouvelle-Aquitaine;24;06;2406;Isle-Loue-Auvézère;29;14752;15088
75;Nouvelle-Aquitaine;24;07;2407;Isle-Manoire;7;20281;20814
75;Nouvelle-Aquitaine;24;08;2408;Lalinde;46;17972;18300
75;Nouvelle-Aquitaine;24;09;2409;Montpon-Ménestérol;15;19234;19494
75;Nouvelle-Aquitaine;24;10;2410;Pays de la Force;14;18150;18504
75;Nouvelle-Aquitaine;24;11;2411;Pays de Montaigne et Gurson;20;14697;14934
75;Nouvelle-Aquitaine;24;12;2412;Périgord Central;33;15040;15259
75;Nouvelle-Aquitaine;24;13;2413;Périgord Vert Nontronnais;28;15184;15514
75;Nouvelle-Aquitaine;24;14;2414;Périgueux-1;1;15828;16676
75;Nouvelle-Aquitaine;24;15;2415;Périgueux-2;1;14048;14684
75;Nouvelle-Aquitaine;24;16;2416;Ribérac;33;14165;14606
75;Nouvelle-Aquitaine;24;17;2417;Saint-Astier;11;17327;17660
75;Nouvelle-Aquitaine;24;18;2418;Sarlat-la-Canéda;13;16168;16690
75;Nouvelle-Aquitaine;24;19;2419;Sud-Bergeracois;39;15305;15820
75;Nouvelle-Aquitaine;24;20;2420;Terrasson-Lavilledieu;24;19561;20042
75;Nouvelle-Aquitaine;24;21;2421;Thiviers;23;15717;16148
75;Nouvelle-Aquitaine;24;22;2422;Trélissac;8;17725;18111
75;Nouvelle-Aquitaine;24;23;2423;Vallée Dordogne;44;17789;18157
75;Nouvelle-Aquitaine;24;24;2424;Vallée de l'Isle;21;17165;17462
75;Nouvelle-Aquitaine;24;25;2425;Vallée de l'Homme;24;15378;15670
27;Bourgogne-Franche-Comté;25;01;2501;Audincourt;9;29925;30500
27;Bourgogne-Franche-Comté;25;02;2502;Baume-les-Dames;96;28600;29232
27;Bourgogne-Franche-Comté;25;03;2503;Bavans;71;30439;31133
27;Bourgogne-Franche-Comté;25;04;2504;Besançon-1;7;32876;33764
27;Bourgogne-Franche-Comté;25;05;2505;Besançon-2;12;30443;31189
27;Bourgogne-Franche-Comté;25;06;2506;Besançon-3;5;30371;31367
27;Bourgogne-Franche-Comté;25;07;2507;Besançon-4;7;31382;31914
27;Bourgogne-Franche-Comté;25;08;2508;Besançon-5;16;28554;29283
27;Bourgogne-Franche-Comté;25;09;2509;Besançon-6;11;30942;31743
27;Bourgogne-Franche-Comté;25;10;2510;Bethoncourt;11;30425;30908
27;Bourgogne-Franche-Comté;25;11;2511;Frasne;47;26704;27576
27;Bourgogne-Franche-Comté;25;12;2512;Maîche;51;24453;24985
27;Bourgogne-Franche-Comté;25;13;2513;Montbéliard;4;30379;30969
27;Bourgogne-Franche-Comté;25;14;2514;Morteau;25;28042;29006
27;Bourgogne-Franche-Comté;25;15;2515;Ornans;58;26678;27254
27;Bourgogne-Franche-Comté;25;16;2516;Pontarlier;10;28580;29696
27;Bourgogne-Franche-Comté;25;17;2517;Saint-Vit;61;24967;25387
27;Bourgogne-Franche-Comté;25;18;2518;Valdahon;58;26826;27533
27;Bourgogne-Franche-Comté;25;19;2519;Valentigney;15;28076;28633
84;Auvergne-Rhône-Alpes;26;01;2601;Bourg-de-Péage;3;29579;30264
84;Auvergne-Rhône-Alpes;26;02;2602;Crest;28;29762;30623
84;Auvergne-Rhône-Alpes;26;03;2603;Dieulefit;44;23878;24555
84;Auvergne-Rhône-Alpes;26;04;2604;Le Diois;62;14766;15203
84;Auvergne-Rhône-Alpes;26;05;2605;Drôme des collines;31;27885;29082
84;Auvergne-Rhône-Alpes;26;06;2606;Grignan;21;22465;22967
84;Auvergne-Rhône-Alpes;26;07;2607;Loriol-sur-Drôme;8;27241;27715
84;Auvergne-Rhône-Alpes;26;08;2608;Montélimar-1;6;28253;29065
84;Auvergne-Rhône-Alpes;26;09;2609;Montélimar-2;5;27696;28341
84;Auvergne-Rhône-Alpes;26;10;2610;Nyons et Baronnies;73;22386;22888
84;Auvergne-Rhône-Alpes;26;11;2611;Romans-sur-Isère;9;30907;31429
84;Auvergne-Rhône-Alpes;26;12;2612;Saint-Vallier;13;28003;28570
84;Auvergne-Rhône-Alpes;26;13;2613;Tain-l'Hermitage;14;28740;29453
84;Auvergne-Rhône-Alpes;26;14;2614;Le Tricastin;8;29857;30741
84;Auvergne-Rhône-Alpes;26;15;2615;Valence-1;3;31523;32160
84;Auvergne-Rhône-Alpes;26;16;2616;Valence-2;4;30617;31382
84;Auvergne-Rhône-Alpes;26;17;2617;Valence-3;5;32600;33250
84;Auvergne-Rhône-Alpes;26;18;2618;Valence-4;1;28030;28530
84;Auvergne-Rhône-Alpes;26;19;2619;Vercors-Monts du Matin;30;27244;27859
28;Normandie;27;01;2701;Les Andelys;26;27135;27721
28;Normandie;27;02;2702;Bernay;17;23758;24433
28;Normandie;27;03;2703;Beuzeville;61;31777;32298
28;Normandie;27;04;2704;Bourg-Achard;29;23406;23900
28;Normandie;27;05;2705;Grand Bourgtheroulde;25;29184;29750
28;Normandie;27;06;2706;Breteuil;42;23720;24197
28;Normandie;27;07;2707;Brionne;41;25410;25970
28;Normandie;27;08;2708;Conches-en-Ouche;29;20940;21387
28;Normandie;27;09;2709;Évreux-1;3;24978;25915
28;Normandie;27;10;2710;Évreux-2;12;28363;28911
28;Normandie;27;11;2711;Évreux-3;16;23995;24509
28;Normandie;27;12;2712;Gaillon;17;28902;29506
28;Normandie;27;13;2713;Gisors;34;31562;32139
28;Normandie;27;14;2714;Louviers;7;24284;24756
28;Normandie;27;15;2715;Le Neubourg;43;22911;23518
28;Normandie;27;16;2716;Pacy-sur-Eure;34;28861;29601
28;Normandie;27;17;2717;Pont-Audemer;26;27634;28418
28;Normandie;27;18;2718;Pont-de-l'Arche;20;23794;24210
28;Normandie;27;19;2719;Romilly-sur-Andelle;35;21652;21960
28;Normandie;27;20;2720;Saint-André-de-l'Eure;32;31229;31754
28;Normandie;27;21;2721;Val-de-Reuil;8;20686;21156
28;Normandie;27;22;2722;Verneuil d'Avre et d'Iton;28;28107;29033
28;Normandie;27;23;2723;Vernon;4;29017;29689
24;Centre-Val de Loire;28;01;2801;Anet;25;25356;25971
24;Centre-Val de Loire;28;02;2802;Auneau;32;25707;26173
24;Centre-Val de Loire;28;03;2803;Brou;24;22964;23396
24;Centre-Val de Loire;28;04;2804;Chartres-1;12;29258;29992
24;Centre-Val de Loire;28;05;2805;Chartres-2;15;28147;28949
24;Centre-Val de Loire;28;06;2806;Chartres-3;5;31012;31802
24;Centre-Val de Loire;28;07;2807;Châteaudun;25;31430;32330
24;Centre-Val de Loire;28;08;2808;Dreux-1;13;30278;30742
24;Centre-Val de Loire;28;09;2809;Dreux-2;14;31582;32147
24;Centre-Val de Loire;28;10;2810;Épernon;23;33822;34478
24;Centre-Val de Loire;28;11;2811;Illiers-Combray;40;26911;27784
24;Centre-Val de Loire;28;12;2812;Lucé;6;27704;28303
24;Centre-Val de Loire;28;13;2813;Nogent-le-Rotrou;30;27519;28436
24;Centre-Val de Loire;28;14;2814;Saint-Lubin-des-Joncherets;47;32998;33584
24;Centre-Val de Loire;28;15;2815;Les Villages Vovéens;57;28262;28748
53;Bretagne;29;01;2901;Brest-1;1;32077;32523
53;Bretagne;29;02;2902;Brest-2;1;35761;36192
53;Bretagne;29;03;2903;Brest-3;2;32110;32789
53;Bretagne;29;04;2904;Brest-4;4;35953;36547
53;Bretagne;29;05;2905;Brest-5;1;36833;37823
53;Bretagne;29;06;2906;Briec;18;27901;28669
53;Bretagne;29;07;2907;Carhaix-Plouguer;23;26628;27671
53;Bretagne;29;08;2908;Concarneau;6;39401;40662
53;Bretagne;29;09;2909;Crozon;18;32115;33197
53;Bretagne;29;10;2910;Douarnenez;16;34005;34824
53;Bretagne;29;11;2911;Fouesnant;8;37849;39049
53;Bretagne;29;12;2912;Guipavas;3;40669;41570
53;Bretagne;29;13;2913;Landerneau;9;29669;30564
53;Bretagne;29;14;2914;Landivisiau;19;33667;34536
53;Bretagne;29;15;2915;Lesneven;17;36459;37337
53;Bretagne;29;16;2916;Moëlan-sur-Mer;8;36263;37176
53;Bretagne;29;17;2917;Morlaix;10;36794;37836
53;Bretagne;29;18;2918;Plabennec;13;41992;42896
53;Bretagne;29;19;2919;Plonéour-Lanvern;16;30306;31063
53;Bretagne;29;20;2920;Plouigneau;16;28713;29679
53;Bretagne;29;21;2921;Pont-de-Buis-lès-Quimerch;17;27828;28568
53;Bretagne;29;22;2922;Pont-l'Abbé;6;26575;27404
53;Bretagne;29;23;2923;Quimper-1;7;41169;42471
53;Bretagne;29;24;2924;Quimper-2;1;40076;41422
53;Bretagne;29;25;2925;Quimperlé;11;33325;34306
53;Bretagne;29;26;2926;Saint-Pol-de-Léon;14;31706;32574
53;Bretagne;29;27;2927;Saint-Renan;17;42068;43003
94;Corse;2A;01;2A01;Ajaccio-1;1;17627;17824
94;Corse;2A;02;2A02;Ajaccio-2;1;14456;14622
94;Corse;2A;03;2A03;Ajaccio-3;1;17453;17634
94;Corse;2A;04;2A04;Ajaccio-4;1;14987;15158
94;Corse;2A;05;2A05;Ajaccio-5;4;19120;19414
94;Corse;2A;06;2A06;Bavella;6;14839;15064
94;Corse;2A;07;2A07;Grand Sud;8;14376;14614
94;Corse;2A;08;2A08;Gravona-Prunelli;15;17000;17293
94;Corse;2A;09;2A09;Sartenais-Valinco;25;12219;12411
94;Corse;2A;10;2A10;Sevi-Sorru-Cinarca;33;7815;7927
94;Corse;2A;11;2A11;Taravo-Ornano;34;16153;16415
94;Corse;2B;01;2B01;Bastia-1;2;12905;13118
94;Corse;2B;02;2B02;Bastia-2;1;13401;13561
94;Corse;2B;03;2B03;Bastia-3;1;14798;14865
94;Corse;2B;04;2B04;Bastia-4;2;15850;16161
94;Corse;2B;05;2B05;Biguglia-Nebbio;14;14308;14526
94;Corse;2B;06;2B06;Borgo;3;16677;16931
94;Corse;2B;07;2B07;Calvi;14;12638;12842
94;Corse;2B;08;2B08;Cap Corse;22;12686;12941
94;Corse;2B;09;2B09;Casinca-Fumalto;25;13345;13480
94;Corse;2B;10;2B10;Castagniccia;37;10562;10682
94;Corse;2B;11;2B11;Corte;8;9876;10008
94;Corse;2B;12;2B12;Fiumorbo-Castello;14;9172;9290
94;Corse;2B;13;2B13;Ghisonaccia;20;9792;9906
94;Corse;2B;14;2B14;Golo-Morosaglia;55;8742;8848
94;Corse;2B;15;2B15;L'île-Rousse;21;10479;10684
76;Occitanie;30;01;3001;Aigues-Mortes;7;35796;36243
76;Occitanie;30;02;3002;Alès-1;8;33815;34488
76;Occitanie;30;03;3003;Alès-2;15;32425;32870
76;Occitanie;30;04;3004;Alès-3;14;30016;30499
76;Occitanie;30;05;3005;Bagnols-sur-Cèze;11;28824;29422
76;Occitanie;30;06;3006;Beaucaire;7;37372;37811
76;Occitanie;30;07;3007;Calvisson;28;37558;38159
76;Occitanie;30;08;3008;La Grand-Combe;28;20870;21361
76;Occitanie;30;09;3009;Marguerittes;7;37972;38770
76;Occitanie;30;10;3010;Nîmes-1;1;38727;39416
76;Occitanie;30;11;3011;Nîmes-2;1;37721;38135
76;Occitanie;30;12;3012;Nîmes-3;1;36297;36747
76;Occitanie;30;13;3013;Nîmes-4;1;37253;37858
76;Occitanie;30;14;3014;Pont-Saint-Esprit;24;27038;27602
76;Occitanie;30;15;3015;Quissac;44;28022;28476
76;Occitanie;30;16;3016;Redessan;21;33792;34502
76;Occitanie;30;17;3017;Roquemaure;11;27572;28074
76;Occitanie;30;18;3018;Rousson;29;31876;32385
76;Occitanie;30;19;3019;Saint-Gilles;9;37804;38434
76;Occitanie;30;20;3020;Uzès;31;32762;33625
76;Occitanie;30;21;3021;Vauvert;10;42634;43133
76;Occitanie;30;22;3022;Le Vigan;44;22145;22700
76;Occitanie;30;23;3023;Villeneuve-lès-Avignon;5;35719;36613
76;Occitanie;31;01;3101;Auterive;47;55051;56083
76;Occitanie;31;02;3102;Bagnères-de-Luchon;131;33186;34308
76;Occitanie;31;03;3103;Blagnac;6;61114;62070
76;Occitanie;31;04;3104;Castanet-Tolosan;15;50807;51989
76;Occitanie;31;05;3105;Castelginest;10;60956;61639
76;Occitanie;31;06;3106;Cazères;91;43986;44839
76;Occitanie;31;07;3107;Escalquens;35;46947;47982
76;Occitanie;31;08;3108;Léguevin;35;58715;60051
76;Occitanie;31;09;3109;Muret;9;59793;60899
76;Occitanie;31;10;3110;Pechbonnieu;26;45298;46244
76;Occitanie;31;11;3111;Plaisance-du-Touch;10;52776;53888
76;Occitanie;31;12;3112;Portet-sur-Garonne;12;52567;53426
76;Occitanie;31;13;3113;Revel;59;42552;43558
76;Occitanie;31;14;3114;Saint-Gaudens;61;35348;36293
76;Occitanie;31;15;3115;Toulouse-1;1;62682;63413
76;Occitanie;31;16;3116;Toulouse-2;1;58335;58732
76;Occitanie;31;17;3117;Toulouse-3;1;51453;52042
76;Occitanie;31;18;3118;Toulouse-4;1;51564;52104
76;Occitanie;31;19;3119;Toulouse-5;1;47326;47623
76;Occitanie;31;20;3120;Toulouse-6;1;60832;61290
76;Occitanie;31;21;3121;Toulouse-7;4;63493;64349
76;Occitanie;31;22;3122;Toulouse-8;2;80121;80833
76;Occitanie;31;23;3123;Toulouse-9;3;57925;58679
76;Occitanie;31;24;3124;Toulouse-10;10;61667;62801
76;Occitanie;31;25;3125;Toulouse-11;2;53830;54520
76;Occitanie;31;26;3126;Tournefeuille;3;60667;61691
76;Occitanie;31;27;3127;Villemur-sur-Tarn;19;47270;48067
76;Occitanie;32;01;3201;Adour-Gersoise;34;9561;9884
76;Occitanie;32;02;3202;Armagnac-Ténarèze;15;10450;10647
76;Occitanie;32;03;3203;Astarac-Gimone;43;9117;9674
76;Occitanie;32;04;3204;Auch-1;6;11139;11815
76;Occitanie;32;05;3205;Auch-2;14;10420;10897
76;Occitanie;32;06;3206;Auch-3;10;12229;12447
76;Occitanie;32;07;3207;Baïse-Armagnac;15;11449;11743
76;Occitanie;32;08;3208;Fezensac;33;9033;9207
76;Occitanie;32;09;3209;Fleurance-Lomagne;33;13102;13464
76;Occitanie;32;10;3210;Gascogne-Auscitaine;22;9306;9575
76;Occitanie;32;11;3211;Gimone-Arrats;36;13940;14352
76;Occitanie;32;12;3212;Grand-Bas-Armagnac;40;13561;13965
76;Occitanie;32;13;3213;L'Isle-Jourdain;10;16263;16657
76;Occitanie;32;14;3214;Lectoure-Lomagne;26;9507;9993
76;Occitanie;32;15;3215;Mirande-Astarac;43;12412;12911
76;Occitanie;32;16;3216;Pardiac-Rivière-Basse;43;9448;9743
76;Occitanie;32;17;3217;Val de Save;40;11712;12014
75;Nouvelle-Aquitaine;33;01;3301;Andernos-les-Bains;6;55310;56296
75;Nouvelle-Aquitaine;33;02;3302;Bordeaux-1;1;45173;45647
75;Nouvelle-Aquitaine;33;03;3303;Bordeaux-2;1;49696;50755
75;Nouvelle-Aquitaine;33;04;3304;Bordeaux-3;1;48394;49246
75;Nouvelle-Aquitaine;33;05;3305;Bordeaux-4;1;66340;66917
75;Nouvelle-Aquitaine;33;06;3306;Bordeaux-5;1;55725;56257
75;Nouvelle-Aquitaine;33;07;3307;Le Bouscat;2;44644;45183
75;Nouvelle-Aquitaine;33;08;3308;La Brède;13;47276;48419
75;Nouvelle-Aquitaine;33;09;3309;Cenon;3;48529;48960
75;Nouvelle-Aquitaine;33;10;3310;Les Coteaux de Dordogne;51;37505;38134
75;Nouvelle-Aquitaine;33;11;3311;Créon;23;52860;53818
75;Nouvelle-Aquitaine;33;12;3312;L'Entre-Deux-Mers;57;38249;38977
75;Nouvelle-Aquitaine;33;13;3313;L'Estuaire;38;42506;43280
75;Nouvelle-Aquitaine;33;14;3314;Gujan-Mestras;4;49249;50159
75;Nouvelle-Aquitaine;33;15;3315;Les Landes des Graves;25;49227;50012
75;Nouvelle-Aquitaine;33;16;3316;Le Libournais-Fronsadais;24;55791;56853
75;Nouvelle-Aquitaine;33;17;3317;Lormont;5;47816;48415
75;Nouvelle-Aquitaine;33;18;3318;Mérignac-1;2;53703;54367
75;Nouvelle-Aquitaine;33;19;3319;Mérignac-2;3;52593;53298
75;Nouvelle-Aquitaine;33;20;3320;Le Nord-Gironde;26;55402;56126
75;Nouvelle-Aquitaine;33;21;3321;Le Nord-Libournais;38;49089;49964
75;Nouvelle-Aquitaine;33;22;3322;Le Nord-Médoc;28;42420;43079
75;Nouvelle-Aquitaine;33;23;3323;Pessac-1;3;56162;56943
75;Nouvelle-Aquitaine;33;24;3324;Pessac-2;2;59491;60265
75;Nouvelle-Aquitaine;33;25;3325;Les Portes du Médoc;5;64293;65540
75;Nouvelle-Aquitaine;33;26;3326;La Presqu'île;9;54510;55090
75;Nouvelle-Aquitaine;33;27;3327;Le Réolais et Les Bastides;89;45578;46460
75;Nouvelle-Aquitaine;33;28;3328;Saint-Médard-en-Jalles;3;51479;52340
75;Nouvelle-Aquitaine;33;29;3329;Le Sud-Gironde;50;41656;42804
75;Nouvelle-Aquitaine;33;30;3330;Le Sud-Médoc;22;57256;58130
75;Nouvelle-Aquitaine;33;31;3331;Talence;2;52574;53651
75;Nouvelle-Aquitaine;33;32;3332;La Teste-de-Buch;2;38036;38692
75;Nouvelle-Aquitaine;33;33;3333;Villenave-d'Ornon;2;66448;67030
76;Occitanie;34;01;3401;Agde;5;52712;53413
76;Occitanie;34;02;3402;Béziers-1;6;43063;43726
76;Occitanie;34;03;3403;Béziers-2;3;43685;44199
76;Occitanie;34;04;3404;Béziers-3;9;48045;48916
76;Occitanie;34;05;3405;Cazouls-lès-Béziers;28;43911;44709
76;Occitanie;34;06;3406;Clermont-l'Hérault;40;45397;46315
76;Occitanie;34;07;3407;Le Crès;11;48118;48832
76;Occitanie;34;08;3408;Frontignan;6;46946;47477
76;Occitanie;34;09;3409;Gignac;28;41749;42520
76;Occitanie;34;10;3410;Lattes;5;57507;58171
76;Occitanie;34;11;3411;Lodève;54;36711;37610
76;Occitanie;34;12;3412;Lunel;14;51919;52563
76;Occitanie;34;13;3413;Mauguio;8;45624;46100
76;Occitanie;34;14;3414;Mèze;18;43019;43701
76;Occitanie;34;15;3415;Montpellier-1;2;56414;56859
76;Occitanie;34;16;3416;Montpellier-2;1;56277;56927
76;Occitanie;34;17;3417;Montpellier-3;1;54287;55267
76;Occitanie;34;18;3418;Montpellier-4;1;68969;69344
76;Occitanie;34;19;3419;Montpellier-5;1;54215;54825
76;Occitanie;34;20;3420;Montpellier - Castelnau-le-Lez;5;68494;69854
76;Occitanie;34;21;3421;Pézenas;15;37606;38485
76;Occitanie;34;22;3422;Pignan;8;46169;46717
76;Occitanie;34;23;3423;Saint-Gély-du-Fesc;20;46532;47598
76;Occitanie;34;24;3424;Saint-Pons-de-Thomières;59;34872;35653
76;Occitanie;34;25;3425;Sète;1;45090;45676
53;Bretagne;35;01;3501;Val-Couesnon;24;38285;39014
53;Bretagne;35;02;3502;Bain-de-Bretagne;20;32801;33480
53;Bretagne;35;03;3503;Betton;6;51619;53016
53;Bretagne;35;04;3504;Bruz;5;45783;46706
53;Bretagne;35;05;3505;Châteaugiron;11;43954;44885
53;Bretagne;35;06;3506;Combourg;24;34242;35043
53;Bretagne;35;07;3507;Dol-de-Bretagne;31;45130;46301
53;Bretagne;35;08;3508;Fougères-1;16;32981;33938
53;Bretagne;35;09;3509;Fougères-2;17;32960;33733
53;Bretagne;35;10;3510;La Guerche-de-Bretagne;31;42432;43334
53;Bretagne;35;11;3511;Guichen;15;36049;36806
53;Bretagne;35;12;3512;Janzé;10;43209;44039
53;Bretagne;35;13;3513;Liffré;9;37810;38606
53;Bretagne;35;14;3514;Melesse;15;39125;39873
53;Bretagne;35;15;3515;Montauban-de-Bretagne;22;35366;36191
53;Bretagne;35;16;3516;Montfort-sur-Meu;15;38979;39814
53;Bretagne;35;17;3517;Redon;15;36923;38320
53;Bretagne;35;18;3518;Rennes-1;1;41681;42470
53;Bretagne;35;19;3519;Rennes-2;1;43521;44665
53;Bretagne;35;20;3520;Rennes-3;2;44540;45024
53;Bretagne;35;21;3521;Rennes-4;1;37867;38456
53;Bretagne;35;22;3522;Rennes-5;2;48383;49281
53;Bretagne;35;23;3523;Rennes-6;2;47624;48475
53;Bretagne;35;24;3524;Le Rheu;9;46054;46863
53;Bretagne;35;25;3525;Saint-Malo-1;5;46040;47277
53;Bretagne;35;26;3526;Saint-Malo-2;8;45690;47015
53;Bretagne;35;27;3527;Vitré;22;40184;41238
24;Centre-Val de Loire;36;01;3601;Ardentes;12;17164;17713
24;Centre-Val de Loire;36;02;3602;Argenton-sur-Creuse;20;17588;18086
24;Centre-Val de Loire;36;03;3603;Le Blanc;27;18093;18559
24;Centre-Val de Loire;36;04;3604;Buzançais;20;19906;20422
24;Centre-Val de Loire;36;05;3605;Châteauroux-1;2;16814;17295
24;Centre-Val de Loire;36;06;3606;Châteauroux-2;1;16012;16686
24;Centre-Val de Loire;36;07;3607;Châteauroux-3;1;17871;18453
24;Centre-Val de Loire;36;08;3608;La Châtre;34;15721;16065
24;Centre-Val de Loire;36;09;3609;Issoudun;6;13073;13376
24;Centre-Val de Loire;36;10;3610;Levroux;34;16506;16783
24;Centre-Val de Loire;36;11;3611;Neuvy-Saint-Sépulchre;25;14878;15151
24;Centre-Val de Loire;36;12;3612;Saint-Gaultier;34;16065;16353
24;Centre-Val de Loire;36;13;3613;Valençay;28;17118;17458
24;Centre-Val de Loire;37;01;3701;Amboise;14;28569;29286
24;Centre-Val de Loire;37;02;3702;Ballan-Miré;7;25900;26311
24;Centre-Val de Loire;37;03;3703;Bléré;17;26935;27442
24;Centre-Val de Loire;37;04;3704;Château-Renault;35;38455;39238
